0;1;watt2,0,Left;watt4,0
0;2;watt2,1,Left;watt4,0
0;3;watt2,2,Left;watt4,0
3;4;watt1,0,Bottom;watt4,0;watt2,2,Left
3;5;watt1,1,Bottom;watt4,0;watt2,2,Left
3;6;watt1,2,Bottom;watt4,0;watt2,2,Left
3;7;watt1,3,Bottom;watt4,0;watt2,2,Left
3;8;watt1,4,Bottom;watt4,0;watt2,2,Left
3;9;watt1,5,Bottom;watt4,0;watt2,2,Left
3;10;watt1,6,Bottom;watt4,0;watt2,2,Left
3;11;watt1,7,Bottom;watt4,0;watt2,2,Left
3;12;watt1,0,Right;watt4,0;watt2,2,Left
3;13;watt1,1,Right;watt4,0;watt2,2,Left
3;14;watt1,2,Right;watt4,0;watt2,2,Left
45;67;watt0,5,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;68;watt0,6,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;69;watt0,7,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;70;watt0,0,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;71;watt0,1,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;72;watt0,2,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;73;watt0,3,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;74;watt0,4,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;75;watt0,5,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;76;watt0,6,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
45;77;watt0,7,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
77;78;watt5,1,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;79;watt5,2,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;80;watt5,3,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;81;watt5,4,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;82;watt5,5,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;83;watt5,6,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;84;watt5,7,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;85;watt5,1,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;86;watt5,2,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;87;watt5,3,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;88;watt5,4,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;89;watt5,5,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;90;watt5,6,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;91;watt5,7,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;92;watt5,1,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;93;watt5,2,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;94;watt5,3,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;95;watt5,4,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;96;watt5,5,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;97;watt5,6,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;98;watt5,7,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;99;watt1,0,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;100;watt1,1,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;101;watt1,2,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;102;watt1,3,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;103;watt1,4,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;104;watt1,5,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;105;watt1,6,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;106;watt1,7,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;107;watt1,0,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;108;watt1,1,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;109;watt1,2,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;110;watt1,3,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;111;watt1,4,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;112;watt1,5,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;113;watt1,6,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;114;watt1,7,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;115;watt1,0,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;116;watt1,1,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;117;watt1,2,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;118;watt1,3,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;119;watt1,4,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;120;watt1,5,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;121;watt1,6,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;122;watt1,7,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;123;watt0,0,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;124;watt0,1,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;125;watt0,2,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;126;watt0,3,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;127;watt0,4,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;128;watt0,5,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;129;watt0,6,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;130;watt0,7,Bottom;watt3,0;watt4,2,Left;watt2,0,Right
77;131;watt0,0,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;132;watt0,1,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;133;watt0,2,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;134;watt0,3,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;135;watt0,4,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;136;watt0,5,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;137;watt0,6,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;138;watt0,7,Top;watt3,0;watt4,2,Left;watt2,0,Right
77;139;watt0,0,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;140;watt0,1,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;141;watt0,2,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;142;watt0,3,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;143;watt0,4,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;144;watt0,5,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;145;watt0,6,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
77;146;watt0,7,Parallel;watt3,0;watt4,2,Left;watt2,0,Right
12;147;watt0,0,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;148;watt0,1,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;149;watt0,2,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;150;watt0,3,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;151;watt0,4,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;152;watt0,5,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;153;watt0,6,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;154;watt0,7,Bottom;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;155;watt0,0,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;156;watt0,1,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;157;watt0,2,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;158;watt0,3,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;159;watt0,4,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;160;watt0,5,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;161;watt0,6,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
12;162;watt0,7,Parallel;watt3,0;watt4,2,Left;watt2,0,Right;watt5,0,Top
162;163;watt2,1,Bottom;watt3,0;watt4,2,Left
162;164;watt2,2,Bottom;watt3,0;watt4,2,Left
162;165;watt2,3,Bottom;watt3,0;watt4,2,Left
162;166;watt2,4,Bottom;watt3,0;watt4,2,Left
162;167;watt2,5,Bottom;watt3,0;watt4,2,Left
162;168;watt2,6,Bottom;watt3,0;watt4,2,Left
162;169;watt2,7,Bottom;watt3,0;watt4,2,Left
162;170;watt2,1,Right;watt3,0;watt4,2,Left
162;171;watt2,2,Right;watt3,0;watt4,2,Left
171;172;watt1,0,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;173;watt1,1,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;174;watt1,2,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;175;watt1,3,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;176;watt1,4,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;177;watt1,5,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;178;watt1,6,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;179;watt1,7,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;180;watt1,0,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;181;watt1,1,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;182;watt1,2,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;183;watt1,3,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;184;watt1,4,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;185;watt1,5,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;186;watt1,6,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;187;watt1,7,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;188;watt1,0,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;189;watt1,1,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;190;watt1,2,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;191;watt1,3,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;192;watt1,4,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;193;watt1,5,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;194;watt1,6,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;195;watt1,7,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;196;watt5,0,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;197;watt5,1,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;198;watt5,2,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;199;watt5,3,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;200;watt5,4,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;201;watt5,5,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;202;watt5,6,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;203;watt5,7,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;204;watt5,0,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;205;watt5,1,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;206;watt5,2,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;207;watt5,3,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;208;watt5,4,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;209;watt5,5,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;210;watt5,6,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;211;watt5,7,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;212;watt5,0,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;213;watt5,1,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;214;watt5,2,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;215;watt5,3,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;216;watt5,4,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;217;watt5,5,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;218;watt5,6,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;219;watt5,7,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;220;watt0,0,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;221;watt0,1,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;222;watt0,2,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;223;watt0,3,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;224;watt0,4,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;225;watt0,5,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;226;watt0,6,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;227;watt0,7,Bottom;watt3,0;watt4,2,Left;watt2,2,Right
171;228;watt0,0,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;229;watt0,1,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;230;watt0,2,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;231;watt0,3,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;232;watt0,4,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;233;watt0,5,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;234;watt0,6,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;235;watt0,7,Top;watt3,0;watt4,2,Left;watt2,2,Right
171;236;watt0,0,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;237;watt0,1,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;238;watt0,2,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;239;watt0,3,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;240;watt0,4,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;241;watt0,5,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;242;watt0,6,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
171;243;watt0,7,Parallel;watt3,0;watt4,2,Left;watt2,2,Right
243;244;watt2,3,Bottom;watt3,0;watt4,2,Left
243;245;watt2,4,Bottom;watt3,0;watt4,2,Left
243;246;watt2,5,Bottom;watt3,0;watt4,2,Left
243;247;watt2,6,Bottom;watt3,0;watt4,2,Left
243;248;watt2,7,Bottom;watt3,0;watt4,2,Left
243;249;watt2,3,Right;watt3,0;watt4,2,Left
243;250;watt2,4,Right;watt3,0;watt4,2,Left
243;251;watt2,5,Right;watt3,0;watt4,2,Left
251;252;watt1,0,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;253;watt1,1,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;254;watt1,2,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;255;watt1,3,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;256;watt1,4,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;257;watt1,5,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;258;watt1,6,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;259;watt1,7,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;260;watt1,0,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;261;watt1,1,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;262;watt1,2,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;263;watt1,3,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;264;watt1,4,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;265;watt1,5,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;266;watt1,6,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;267;watt1,7,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;268;watt1,0,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;269;watt1,1,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;270;watt1,2,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;271;watt1,3,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;272;watt1,4,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;273;watt1,5,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;274;watt1,6,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;275;watt1,7,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;276;watt5,0,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;277;watt5,1,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;278;watt5,2,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;279;watt5,3,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;280;watt5,4,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;281;watt5,5,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;282;watt5,6,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;283;watt5,7,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;284;watt5,0,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;285;watt5,1,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;286;watt5,2,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;287;watt5,3,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;288;watt5,4,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;289;watt5,5,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;290;watt5,6,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;291;watt5,7,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;292;watt5,0,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;293;watt5,1,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;294;watt5,2,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;295;watt5,3,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;296;watt5,4,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;297;watt5,5,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;298;watt5,6,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;299;watt5,7,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;300;watt0,0,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;301;watt0,1,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;302;watt0,2,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;303;watt0,3,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;304;watt0,4,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;305;watt0,5,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;306;watt0,6,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;307;watt0,7,Bottom;watt3,0;watt4,2,Left;watt2,5,Right
251;308;watt0,0,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;309;watt0,1,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;310;watt0,2,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;311;watt0,3,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;312;watt0,4,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;313;watt0,5,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;314;watt0,6,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;315;watt0,7,Top;watt3,0;watt4,2,Left;watt2,5,Right
251;316;watt0,0,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;317;watt0,1,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;318;watt0,2,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;319;watt0,3,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;320;watt0,4,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;321;watt0,5,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;322;watt0,6,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
251;323;watt0,7,Parallel;watt3,0;watt4,2,Left;watt2,5,Right
323;324;watt2,6,Bottom;watt3,0;watt4,2,Left
323;325;watt2,7,Bottom;watt3,0;watt4,2,Left
323;326;watt2,6,Right;watt3,0;watt4,2,Left
323;327;watt2,7,Right;watt3,0;watt4,2,Left
327;328;watt1,0,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;329;watt1,1,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;330;watt1,2,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;331;watt1,3,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;332;watt1,4,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;333;watt1,5,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;334;watt1,6,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;335;watt1,7,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;336;watt1,0,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;337;watt1,1,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;338;watt1,2,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;339;watt1,3,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;340;watt1,4,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;341;watt1,5,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;342;watt1,6,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;343;watt1,7,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;344;watt1,0,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;345;watt1,1,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;346;watt1,2,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;347;watt1,3,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;348;watt1,4,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;349;watt1,5,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;350;watt1,6,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;351;watt1,7,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;352;watt5,0,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;353;watt5,1,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;354;watt5,2,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;355;watt5,3,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;356;watt5,4,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;357;watt5,5,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;358;watt5,6,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;359;watt5,7,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;360;watt5,0,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;361;watt5,1,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;362;watt5,2,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;363;watt5,3,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;364;watt5,4,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;365;watt5,5,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;366;watt5,6,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;367;watt5,7,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;368;watt5,0,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;369;watt5,1,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;370;watt5,2,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;371;watt5,3,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;372;watt5,4,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;373;watt5,5,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;374;watt5,6,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;375;watt5,7,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;376;watt0,0,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;377;watt0,1,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;378;watt0,2,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;379;watt0,3,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;380;watt0,4,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;381;watt0,5,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;382;watt0,6,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;383;watt0,7,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
327;384;watt0,0,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;385;watt0,1,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;386;watt0,2,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;387;watt0,3,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;388;watt0,4,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;389;watt0,5,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;390;watt0,6,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;391;watt0,7,Top;watt3,0;watt4,2,Left;watt2,7,Right
327;392;watt0,0,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;393;watt0,1,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;394;watt0,2,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;395;watt0,3,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;396;watt0,4,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;397;watt0,5,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;398;watt0,6,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
327;399;watt0,7,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
323;400;watt1,0,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;401;watt1,1,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;402;watt1,2,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;403;watt1,3,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;404;watt1,4,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;405;watt1,5,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;406;watt1,6,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;407;watt1,7,Bottom;watt3,0;watt4,2,Left;watt2,7,Right
323;408;watt1,0,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;409;watt1,1,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;410;watt1,2,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;411;watt1,3,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;412;watt1,4,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;413;watt1,5,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;414;watt1,6,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;415;watt1,7,Top;watt3,0;watt4,2,Left;watt2,7,Right
323;416;watt1,0,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
323;417;watt1,1,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
323;418;watt1,2,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
323;419;watt1,3,Parallel;watt3,0;watt4,2,Left;watt2,7,Right
